"id","breed","sex","age","numberOfCatsInHouse","houseType","zone","timeOutside","timeWithOwner","shy","calm","afraid","clever","vigilant","persevering","affectionate","friendly","lonely","brutal","dominant","aggressive","impulsive","predictable","distracted","greeneryInArea","birdCatcher","mammalCatcher","bonus"
"1429","5","2","3","5","4","1","1","3","3","3","3","5","4","5","5","3","3","3","4","3","4","4","4","2","1","1",""
"1430","1","1","2","4","1","1","1","3","1","1","1","5","4","5","3","4","1","3","4","1","5","4","4","2","1","1",""
"1431","9","2","3","3","3","1","1","3","1","4","1","5","5","4","5","5","1","1","2","1","1","3","3","2","1","1","It's a cat dog"
"1432","1","1","3","2","2","2","3","3","4","1","4","4","3","4","3","1","2","2","4","4","1","4","4","2","1","1",""
"1433","9","1","2","1","3","1","1","3","1","2","3","4","2","4","2","4","4","4","5","3","1","4","1","2","1","1",""
"1434","10","2","2","6","4","1","3","2","4","2","1","3","4","3","2","2","4","1","4","4","4","3","4","2","1","1",""
"1435","7","1","1","1","1","1","1","4","2","4","3","5","4","4","4","3","1","2","3","3","2","4","4","2","1","1","Very playful cat"
"1437","7","1","2","2","3","3","1","3","1","4","2","4","4","3","4","5","1","1","1","1","1","4","4","2","1","1",""
"1438","1","1","2","2","1","3","1","3","1","2","1","4","4","4","3","4","3","1","4","1","2","3","1","2","1","1",""
"1439","7","2","3","2","3","3","1","3","5","5","4","5","5","3","5","2","4","1","5","5","4","4","2","2","1","1","Fearful"
"1440","5","1","1","1","4","3","1","4","4","4","5","4","4","3","5","4","2","1","1","3","3","3","4","2","1","1","She chases away flies and all insects"
"1441","9","2","2","1","1","2","1","4","1","3","1","4","3","4","4","4","1","3","3","1","3","4","4","2","1","1",""
"1442","7","2","3","2","3","3","1","3","5","5","5","4","5","5","5","5","4","1","1","1","1","5","4","2","1","2",""
"1443","5","2","3","1","4","2","2","3","3","4","2","3","5","5","4","3","3","2","1","1","5","5","3","2","1","1","He spends most of his days sleeping on the couch and doesn't like to be disturbed for cuddles and caresses, it's up to him to decide."
"1444","8","1","1","1","3","2","2","3","4","4","2","5","4","4","4","3","2","1","1","1","1","4","4","2","1","1","Very close to us, she is never alone in a room, she joins us wherever we go in the house."
"1445","5","1","3","6","2","1","1","4","4","4","1","5","5","5","5","4","4","1","1","1","1","4","4","2","1","1",""
"1446","13","2","3","2","3","3","1","3","2","2","5","5","4","5","3","5","4","4","1","3","4","4","2","2","1","1",""
"1449","7","2","3","2","3","1","2","3","2","5","2","5","3","3","5","4","1","1","4","3","2","4","3","2","1","2",""
"1450","12","2","2","2","1","1","3","3","1","4","2","4","3","4","5","5","3","1","3","1","2","4","4","2","1","1",""
"1451","3","2","1","1","3","1","1","4","4","4","3","4","4","3","3","1","2","1","1","3","2","5","3","2","1","1",""
"1452","5","1","3","6","4","3","1","4","3","4","3","4","3","4","4","1","4","1","3","3","3","4","4","2","1","1",""
"1453","2","2","4","1","2","1","1","3","1","5","3","3","1","5","5","5","1","1","1","3","1","5","1","2","1","1","He is a very indoor cat, he does not want to go outside 
 He is very attached to humans and is very dependent on them, he is a clingy"
"1454","9","2","3","6","2","1","2","4","1","1","1","5","2","5","5","5","1","1","3","4","1","1","3","2","1","1","I am a breeder with a special SPH license. I have 3 Ms. They have access to a secure balcony and the house is adapted to their needs, but apart from flies, they cannot hunt."
"1455","4","2","3","2","3","2","3","2","5","4","5","4","5","3","4","5","2","4","4","4","4","2","4","2","1","1",""
"1456","7","2","2","1","3","2","1","3","2","5","3","4","4","2","5","5","5","1","5","3","3","4","1","2","1","1","He captures small polystyrene birds as if they were real."
"1457","5","1","3","2","4","1","3","3","1","5","1","4","4","4","5","5","2","1","2","4","1","5","4","2","1","1","Obese cat, who even if she goes outside does not exercise at all"
"1458","1","2","3","2","3","3","1","3","2","2","1","5","4","3","2","2","1","1","2","2","2","2","1","2","1","1","My cat goes out on a leash in our garden."
"1460","2","2","2","2","3","1","1","3","2","5","1","5","4","3","5","2","1","1","1","1","1","1","1","2","1","1",""
"1461","7","1","3","4","3","2","1","3","4","5","2","5","4","4","5","4","2","1","3","2","1","4","2","2","1","1",""
"1462","7","2","3","1","2","2","1","3","2","4","3","3","5","5","5","3","4","3","4","3","4","4","4","2","1","1",""
"1463","9","1","4","5","4","3","2","3","1","5","3","5","5","5","5","5","1","1","1","3","1","5","1","2","1","1",""
"1464","13","1","1","2","3","1","1","4","3","3","3","2","1","2","2","2","3","3","3","3","3","2","1","2","1","1",""
"1465","1","2","3","1","2","2","3","3","4","5","3","5","3","5","3","3","3","1","3","3","1","5","4","2","1","1",""
"1466","8","2","1","1","3","1","1","3","1","5","3","5","5","5","5","5","3","1","1","1","1","1","3","2","1","1","We chose this breed for its gentle nature and we take it out in a harness, it is too gentle to let it go free, they would take it from us or it would let itself be attacked by other animals"
"1467","5","2","3","2","2","1","2","3","2","4","2","4","4","5","4","5","2","2","4","2","3","4","2","2","1","1","In the absence of birds or small mammals, it attacks insects and crawling creatures that venture into the apartment."
"1468","5","2","1","1","4","1","1","4","5","4","5","5","4","3","5","1","1","1","1","3","3","3","3","2","1","1","Purrs constantly"
"1469","7","1","3","4","3","1","2","4","3","4","3","4","4","2","4","4","4","1","1","2","1","1","2","2","1","1",""
"1471","5","2","4","2","3","3","3","3","1","5","1","5","4","3","5","5","4","1","1","5","4","5","4","2","1","1",""
"1472","1","2","3","1","4","2","2","3","3","4","3","5","5","5","5","1","4","2","2","2","2","4","4","2","1","3",""
"1473","5","2","3","2","3","3","1","4","2","2","2","4","4","4","4","4","1","1","2","1","1","4","3","2","1","1",""
"1474","13","2","3","1","3","1","4","2","4","3","4","3","5","4","4","3","4","3","3","4","3","4","3","2","1","1","He only comes into the house to eat most of the time, but can also come for several days in a row to sleep, before resuming the usual pattern."
"1475","8","1","1","3","3","1","1","3","1","2","1","4","4","5","5","5","1","1","4","1","1","3","4","2","1","1",""
"1476","7","1","3","3","2","2","3","3","2","3","1","3","2","3","3","2","1","1","1","1","2","1","3","2","1","1","Indoor cat who loves going to the terrace"
"1477","8","2","3","1","4","3","2","4","1","5","3","5","3","3","5","5","1","1","1","1","1","3","3","2","1","1","He never goes out alone and always under high surveillance."
"1479","5","1","3","1","2","1","3","2","2","5","4","4","5","3","5","5","1","1","1","1","1","4","4","2","1","2","Complains when his bowl is empty or his litter box is dirty."
"1480","9","2","3","6","1","1","1","4","1","2","1","5","3","4","5","5","2","1","1","1","1","4","5","2","1","1","Goes for walks following his master without a leash"
"1482","9","1","2","2","3","2","1","4","1","4","1","5","2","5","5","5","1","1","1","1","3","5","5","2","1","1",""
"1483","13","1","3","3","2","1","3","3","4","3","4","5","4","4","5","4","4","1","2","2","1","2","5","2","1","1",""
"1484","13","2","3","3","2","1","3","3","1","2","2","5","4","5","5","5","4","4","4","4","4","2","4","2","1","1",""
"1485","13","2","3","3","2","1","3","3","4","5","1","5","5","4","5","4","4","2","4","2","1","2","4","2","1","1",""
"1486","5","1","3","1","2","3","2","2","2","5","3","4","4","4","4","4","4","3","4","2","3","4","3","2","1","1",""
"1487","13","1","3","1","3","3","3","4","2","2","4","1","3","2","1","4","3","2","3","4","4","4","3","2","1","2","My cat is an ""American Short Hair"", in short an alley cat from Canada =)"
"1488","13","2","2","1","3","2","3","3","2","4","3","5","5","3","4","5","2","2","2","1","3","4","4","2","1","1","Cat goes out into the garden only under supervision."
"1489","5","1","4","4","3","3","1","3","1","5","3","4","2","5","5","5","2","1","1","3","4","4","3","2","1","1","I live in an apartment on the 1st floor with a large garden but my cats don't go out, I find it too dangerous (road, malicious people, dog, etc.)"
"1490","3","2","3","2","2","3","1","4","2","2","3","5","4","4","4","3","2","1","1","1","1","3","3","2","1","1","I have a PER and a British, their character is similar but the PER is more solitary."
"1493","6","1","3","6","4","1","1","4","1","2","1","4","4","5","5","5","3","1","1","1","1","1","3","2","1","1","Very observant, and knows how to communicate"
"1494","8","2","3","2","4","3","1","4","1","4","2","4","4","4","4","4","1","4","4","3","2","4","2","2","1","1","Very good at catching flies, butterflies and spiders"
"1495","9","2","1","1","2","1","2","3","1","4","3","4","3","4","4","4","1","3","3","3","3","4","2","2","1","1",""
"1496","1","2","1","1","2","1","3","3","2","2","1","4","4","5","5","4","2","3","4","3","5","2","2","2","1","2",""
"1497","1","1","2","1","3","2","3","4","1","4","1","4","4","4","4","4","2","1","4","4","2","4","2","2","1","1","Loves playing hide and seek with me around the house"
"1498","5","1","2","2","2","2","3","2","3","2","4","4","4","3","3","2","2","2","1","1","2","3","3","2","1","1","This questionnaire is based on my cat who is with me, the other cat who belongs to me and I have my father in Auvergne in an individual house and he hunts voles very independently, your birds also hunt."
"1499","8","1","2","1","3","1","2","4","1","4","4","5","4","4","4","4","1","1","5","4","4","3","4","2","1","1",""
"1500","13","1","3","6","4","2","1","3","4","4","4","5","5","2","5","5","2","1","1","4","4","4","2","2","1","1",""
"1501","13","2","1","1","1","1","1","3","1","3","3","4","4","4","3","4","3","1","4","3","4","4","4","2","1","1",""
"1502","13","2","3","1","1","2","1","4","4","4","2","3","4","3","5","4","3","3","1","2","3","4","4","2","1","1",""
"1504","5","2","2","1","3","1","3","3","5","5","5","4","4","5","4","4","3","2","2","2","4","4","3","2","1","1",""
"1505","7","1","3","1","4","3","1","3","1","4","5","5","4","3","4","5","3","1","1","3","1","4","5","2","1","1","My cat goes into the garden as soon as we open the veranda but she doesn't leave the garden and comes back every evening."
"1506","13","2","3","5","3","2","2","3","3","4","3","4","5","5","4","3","3","2","3","2","4","4","2","2","1","2",""
"1507","8","1","3","2","3","2","3","3","4","5","4","4","4","4","5","3","3","1","1","3","3","4","3","2","1","2",""
"1508","13","1","2","2","2","1","3","3","3","5","4","5","5","3","5","5","2","1","1","1","1","2","3","2","1","2",""
"1509","12","1","4","1","2","1","2","3","2","5","5","5","5","5","5","3","4","1","1","5","1","3","3","2","1","1",""
"1510","1","1","2","6","4","3","3","3","1","1","3","3","1","3","3","3","3","3","3","3","3","3","3","2","1","2",""
"1511","7","1","3","2","3","2","1","4","1","5","1","4","2","4","5","5","1","1","1","1","1","2","3","2","1","1",""
"1512","7","2","4","2","3","2","1","4","2","5","3","4","2","1","3","2","4","1","1","1","1","5","3","2","1","1",""
"1513","5","2","4","1","4","1","3","3","2","4","1","5","4","4","5","4","1","1","1","1","1","4","1","2","1","1",""
"1515","13","2","3","4","2","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","1","2","2","1","1",""
"1516","7","1","2","2","4","3","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","1","1",""
"1517","10","1","3","1","3","2","3","3","3","4","4","4","3","2","4","2","3","1","1","2","2","4","3","2","1","2",""
"1518","8","1","3","2","3","2","1","2","3","4","5","5","5","4","4","2","4","1","3","5","5","4","5","2","1","1",""
"1519","5","2","3","6","3","2","3","3","3","2","2","5","5","5","5","5","3","4","4","4","5","5","2","2","1","1","lives half indoors, half outdoors"
"1520","2","1","3","1","3","1","2","4","1","3","1","5","4","5","3","3","3","3","3","4","3","4","1","2","1","1",""
"1521","8","2","3","1","1","1","1","2","2","3","5","4","4","4","4","4","2","3","3","2","4","4","3","2","1","1",""
"1522","5","2","3","2","2","1","3","4","2","4","3","3","5","5","5","5","4","4","4","2","3","4","4","2","1","1",""
"1523","6","2","2","3","3","2","1","3","1","2","1","5","3","5","5","3","3","2","5","1","3","5","5","2","1","1",""
"1524","5","1","3","2","4","3","1","4","4","4","3","5","5","4","5","2","4","3","4","2","3","3","4","2","1","1",""
"1526","6","2","3","1","2","1","3","4","1","1","4","4","4","5","4","2","3","5","5","4","4","4","3","2","1","1",""
"1527","5","1","1","1","4","3","3","3","2","4","2","4","4","3","4","4","2","2","3","3","3","4","4","2","1","1",""
"1528","2","1","3","3","3","2","2","3","1","4","1","4","3","4","5","5","1","1","4","1","2","3","3","2","1","1","My Burmese does not hunt outside but has cuddly toys (Ikea rat) that he walks, dips in his kibble and his water bowl and with which he plays: licking, predatory games (like with a mouse)... 
 She also plays a lot with her BENs and shares moments of tenderness."
"1529","5","2","4","1","3","2","3","3","3","4","2","4","4","3","5","4","3","2","4","3","5","4","3","2","1","2",""
"1530","13","1","3","2","3","1","3","2","4","3","5","5","5","2","2","2","2","5","1","2","1","3","1","2","1","1",""
"1531","7","2","2","1","1","1","1","4","2","4","1","5","5","3","5","3","1","1","1","2","1","5","4","2","1","1",""
"1532","13","2","2","1","3","2","3","2","1","4","1","5","5","4","3","5","4","1","1","1","1","3","3","2","1","1",""
"1533","8","2","3","5","3","3","2","3","1","2","1","3","2","3","3","3","3","2","3","2","3","3","2","2","1","1",""
"1534","13","2","1","1","2","1","3","3","5","2","3","5","5","3","5","2","5","1","2","3","2","4","3","2","1","1",""
"1535","5","2","4","1","3","1","4","3","4","4","4","3","3","2","3","1","3","2","2","3","2","3","2","2","1","2",""
"1537","2","2","1","1","3","3","1","3","2","3","1","4","4","3","4","3","1","1","1","1","1","1","4","2","1","1","He doesn't go out"
"1538","13","2","3","4","3","1","3","3","1","3","2","4","3","3","5","5","2","2","1","1","3","3","4","2","1","1",""
"1539","13","2","3","1","1","3","1","3","3","4","3","4","4","5","3","2","4","3","3","3","3","4","3","2","1","1","My cat is 2 and a half years old and for the past month he has been scratching at the front door of my apartment (I have an indoor cat) and I don't know the cause and he meows a lot and does this at night 
 He didn't do this before"
"1540","8","2","3","2","4","3","2","3","1","4","3","5","4","5","5","4","3","2","2","1","5","1","4","2","1","1",""
"1541","13","2","3","1","2","1","2","4","2","5","5","5","5","1","5","4","1","1","1","1","1","5","2","2","1","1","He was abandoned, I don't know the beginning of his life, he is very fearful of unknown things (even of certain known things) and I think that his past has undeniably influenced his behavior and character."
"1542","5","2","3","1","2","2","1","4","3","5","3","5","5","5","5","5","3","1","2","3","3","4","3","2","1","5",""
"1543","5","1","3","1","3","2","2","3","4","4","4","5","5","5","4","4","3","5","4","3","4","3","3","2","1","1",""
"1544","13","1","2","6","3","1","1","3","2","4","1","5","4","5","4","4","3","3","5","3","4","4","3","2","1","1","Dana"
"1545","9","1","2","1","3","3","1","4","1","2","1","5","5","5","5","4","1","1","2","1","1","4","4","2","1","1","She calls and watches the birds through the bay window, her hunting instinct is still there."
"1546","5","1","1","2","3","3","1","3","4","3","2","4","3","4","5","2","3","1","1","1","3","4","3","2","1","1",""
"1548","5","1","3","1","3","1","2","3","2","3","3","5","5","5","5","4","3","1","2","3","3","4","3","2","1","1","My cat goes out on a leash, she would attack the birds if I didn't stop her."
"1549","13","2","2","2","3","1","1","3","4","5","4","4","2","2","5","4","2","1","2","2","2","4","5","2","1","2",""
"1550","1","1","3","1","1","1","2","3","3","4","2","3","4","5","2","4","4","1","3","1","4","4","5","2","1","1","Super sporty!"
"1551","5","1","3","2","3","3","3","3","2","5","4","4","5","5","4","2","4","1","2","1","2","4","2","2","1","5",""
"1552","5","1","3","3","3","2","2","3","5","5","5","5","5","5","3","1","3","1","1","1","1","4","2","2","1","1","Dominated by a mother who had a hard time with the departure of her 6 other kittens, she gained self-confidence with the arrival of a kitten adopting attitudes of annoyance when the latter solicits her too much to play. On the other hand, she likes to sleep against her mother during the day"
"1553","12","2","1","2","1","1","1","3","1","4","1","4","4","4","4","4","2","4","4","3","4","4","3","2","1","1",""
"1555","5","1","1","5","1","2","1","3","1","2","1","4","5","4","4","4","4","2","4","2","3","3","4","2","1","1","my cats don't go out"
"1556","7","1","3","2","3","3","3","3","4","4","3","3","5","3","2","2","4","1","1","3","2","4","2","2","1","1","she makes a peculiar meow when she sees a spider ""spider detector"""
"1557","5","2","1","1","3","2","3","3","1","3","3","4","3","4","5","5","1","5","3","1","1","3","2","2","1","1",""
"1560","8","2","1","2","4","3","1","4","1","4","1","5","3","4","5","5","1","1","1","1","2","5","3","2","1","2","It's not a cat, it's a RAG!"
"1561","13","1","3","6","3","3","1","4","1","4","1","5","4","4","5","5","1","1","4","1","4","4","3","2","1","1","My cats don't go outside, so that settles it. On the other hand, flies, butterflies, spiders or the unfortunate mouse that came into the house one day don't usually last long."
"1562","13","1","3","6","3","3","1","4","4","3","4","5","5","2","4","2","1","3","2","4","4","4","2","2","1","1","Cat that doesn't go out, but she also doesn't catch insects that could come into the house."
"1563","13","1","1","6","3","3","1","1","1","2","1","5","5","5","5","5","1","1","2","1","2","2","5","2","1","1","Cat that doesn't go out, but catches all the insects that pass by and watches the birds outside at the corner of the veranda with great interest!"
"1564","13","1","1","6","3","3","1","1","3","5","2","5","3","2","4","4","3","1","2","1","1","5","5","2","1","1","Cat that doesn't go out, but willingly catches insects (she's not too interested in outside birds though)"
"1565","13","1","4","3","1","2","1","3","5","5","3","4","4","5","5","5","3","1","2","1","1","3","3","2","1","1","Addicted"
"1566","13","1","2","2","1","1","1","4","1","4","5","4","4","4","5","5","1","2","2","1","2","2","3","2","1","1",""
"1567","13","2","1","1","3","3","1","3","1","3","3","5","5","5","4","5","2","4","5","3","5","4","3","2","1","1",""
"1568","5","2","3","6","2","3","3","4","2","2","1","2","3","2","2","2","1","1","1","1","1","2","2","2","1","1","He brings back tree leaves"
"1570","13","1","3","3","4","3","4","2","4","3","5","4","2","4","4","1","5","4","5","5","5","1","2","3","5","5",""
"1571","13","2","2","2","3","2","1","3","2","1","2","5","3","3","5","4","1","2","3","1","1","4","5","2","1","1",""
"1572","8","1","3","6","4","2","1","4","1","4","1","4","4","3","4","4","1","1","1","1","1","3","1","2","1","1",""
"1573","8","2","1","1","2","1","1","3","2","4","2","4","5","5","5","5","1","2","2","3","4","4","5","2","1","1",""
"1574","8","2","1","2","4","1","1","3","1","3","1","5","2","4","5","5","1","1","1","1","1","3","3","2","1","1",""
"1575","8","1","2","2","4","1","1","3","4","5","3","2","3","3","2","3","4","1","1","1","1","3","3","2","1","1",""
"1576","8","2","3","2","3","3","3","4","1","5","2","5","2","3","5","5","1","1","2","1","1","5","2","2","1","2",""
"1577","8","2","3","2","3","2","1","3","2","5","3","5","3","5","4","5","1","1","4","1","2","5","4","2","1","1",""
"1578","13","1","3","2","2","2","1","4","1","4","1","4","4","5","5","4","2","1","1","1","3","2","2","2","1","1",""
"1579","6","2","3","2","2","1","2","3","1","2","1","4","4","4","5","4","2","2","4","2","1","3","1","2","1","1",""
"1580","8","1","1","1","2","1","1","4","3","2","3","5","3","5","4","3","3","2","2","3","4","4","5","2","1","1",""
"1581","5","1","2","3","4","3","4","4","1","4","1","5","5","5","5","3","2","1","1","1","3","3","3","3","5","5",""
"1582","8","1","3","3","3","2","1","3","1","4","1","3","2","4","5","4","2","2","3","2","2","4","4","2","1","1",""
"1583","5","2","3","1","3","1","1","3","2","3","2","4","5","5","5","5","2","1","3","2","3","4","4","2","1","1",""
"1584","8","2","1","1","2","1","1","3","1","2","3","4","2","2","5","5","3","2","2","3","2","2","4","2","1","1",""
"1585","8","2","3","1","3","1","3","3","3","4","3","4","5","3","5","5","2","1","1","1","1","4","3","2","1","1",""
"1586","8","1","1","1","4","3","2","3","1","5","1","5","4","5","5","5","1","1","2","1","1","3","4","2","1","1",""
"1587","8","2","1","1","2","2","1","4","4","3","1","4","1","3","5","4","1","1","1","1","4","4","3","2","1","1",""
"1588","4","1","3","1","3","1","2","3","1","5","2","4","5","5","3","3","4","1","4","3","3","4","4","2","1","1",""
"1589","8","1","2","1","3","2","1","3","2","3","2","3","2","4","3","4","2","1","2","2","2","4","4","2","1","1",""
"1590","8","1","1","1","3","2","2","4","1","5","3","5","4","4","5","4","1","1","1","3","1","5","5","2","1","1",""
"1591","13","1","3","1","3","3","3","3","2","5","4","3","4","2","4","4","4","2","1","2","1","4","2","2","1","2","She's a lazy bum, she pesters us to open the door for her even though she has a cat flap... modern slavery."
"1592","2","2","2","3","4","3","4","3","4","5","2","5","5","5","4","1","4","1","4","2","4","2","1","3","5","5",""
"1593","5","2","1","1","2","3","3","3","2","1","2","5","5","5","1","2","3","5","5","3","4","2","5","1","5","1","Cat from 2 wild parents"
"1594","13","1","2","1","2","3","5","3","5","5","2","5","5","5","5","5","1","1","2","3","1","3","1","1","4","5",""
"1595","5","1","3","2","1","1","2","2","3","4","3","5","5","5","4","3","3","3","4","5","4","3","3","1","4","4","Cassis is currently in an apartment 
 She was born in an apartment but lived 4 years in Central Africa in Cameroon she became a huntress (lizard rat field mouse bird etc) the terror of cats and dogs and monkeys ... back in Paris in an apartment she became a living room cat again ??
 Basically she is a super intelligent cat who adapts to her environment ++++ (the opposite of my other cat RAG ?? adorable and unsuitable ??????)"
"1596","9","2","2","1","2","1","2","3","1","2","3","5","4","4","5","5","5","1","1","1","1","1","4","1","4","1",""
"1597","2","1","2","3","2","1","3","3","2","4","5","4","4","4","5","4","5","4","3","4","3","4","3","1","4","5",""
"1598","6","2","2","1","3","3","3","3","4","4","2","3","4","4","4","4","2","3","2","2","2","3","2","1","3","3",""
"1599","5","2","3","5","3","3","3","4","3","2","1","4","4","4","4","2","1","3","3","1","4","4","1","1","3","2",""
"1600","13","2","3","1","3","1","3","4","1","3","1","5","3","5","3","1","1","4","5","4","5","5","5","1","3","2",""
"1601","12","2","2","1","1","2","1","3","3","4","2","3","4","2","4","3","1","1","2","2","1","3","3","1","2","2",""
"1602","10","1","1","1","3","1","1","4","1","1","3","4","3","3","2","1","2","3","1","3","3","3","2","1","2","1",""
"1603","5","1","4","2","4","3","4","3","3","5","1","5","5","5","4","4","2","1","1","1","1","4","3","3","5","5","Adorable"
"1604","5","2","3","1","1","1","1","3","4","3","5","4","4","2","4","4","4","4","3","5","4","3","3","1","2","1",""
"1605","7","2","3","1","2","2","2","3","3","5","2","4","4","4","4","1","2","1","1","1","1","1","1","1","2","1",""
"1606","13","1","3","5","3","3","2","4","3","5","3","5","5","5","5","3","2","1","1","2","1","2","4","1","2","3",""
"1607","5","2","3","2","4","3","4","2","5","5","2","5","5","3","4","1","4","1","2","4","2","2","2","1","2","5",""
"1608","2","1","3","4","3","3","1","3","2","5","2","4","3","1","4","3","4","1","1","1","1","3","2","1","2","2",""
"1609","6","1","2","2","4","1","2","3","3","1","1","4","3","4","2","3","1","2","4","1","2","4","4","1","2","2",""
"1610","6","2","3","1","3","2","3","4","5","4","3","5","5","4","2","1","4","3","3","3","2","2","4","1","2","3","His outdoor environment: secure enclosure, he cannot go far even though we are in a house."
"1611","3","2","3","1","3","2","2","3","1","4","1","5","5","5","4","2","2","4","4","4","4","4","2","1","2","2","Stubborn"
"1612","13","2","2","1","2","1","3","3","3","2","2","5","5","5","5","4","2","4","3","2","4","4","3","1","2","2",""
"1613","13","2","3","2","3","2","2","3","1","3","1","4","2","5","5","4","2","3","3","1","2","3","4","1","2","1",""
"1614","5","2","3","6","4","3","4","3","2","2","2","4","5","5","4","2","4","2","4","2","1","4","2","3","5","5",""
"1615","6","2","1","4","2","1","1","3","3","4","1","4","4","3","4","2","4","3","3","1","3","3","4","1","2","1",""
"1616","5","1","3","1","3","1","1","3","4","1","3","4","4","5","4","3","3","4","4","3","4","2","4","1","2","1",""
"1617","5","1","4","6","4","1","1","3","1","2","1","3","3","3","3","3","1","1","1","1","3","3","1","1","2","5","Very affectionate, lots of cuddles"
"1618","5","1","2","1","3","2","3","2","2","5","3","4","4","5","3","4","4","1","2","1","1","5","3","1","2","2","She sleeps on our bed!!!!"
"1619","5","2","2","4","2","1","2","3","4","2","1","4","2","4","4","4","1","4","2","1","4","4","4","1","2","2","Is interested in the prey he sees from the balcony and sometimes almost jumps to get them.... Otherwise plays with the toy ""prey"""
"1620","5","2","3","2","2","1","4","4","2","2","2","5","5","5","5","1","2","2","5","4","4","1","1","1","2","2","Accepts the other cat I have but does not accept other outside cats at all. Before he went out a lot following a problem at my place I can no longer let him out. (so he asks by meowing) but when he went out he went through the fence of the yard to go to the neighbors then outside and move far away, I could always try to call him in these moments he did not come back. He came back when he wanted to and it is not always hunger that makes him come back."
"1621","11","2","3","1","2","1","3","4","3","3","3","5","4","5","5","5","2","1","2","3","3","4","2","1","2","1",""
"1622","5","1","3","5","3","3","3","4","4","3","4","4","4","3","4","1","4","1","1","4","1","4","1","1","2","2",""
"1623","1","2","2","2","2","2","2","3","2","1","3","5","3","3","5","4","1","3","3","1","3","5","3","1","2","1",""
"1624","5","1","3","1","1","1","2","3","2","4","1","5","4","5","5","4","4","1","5","3","4","4","5","1","2","2","Hello, so my cat has always lived in the forest thanks to the region where I lived, for +- 6 months we live in Paris where she no longer has access to the outside. She has not really been upset and does not ask to go out too much since her sterilization"
"1625","5","2","3","2","3","3","4","3","1","3","3","5","5","5","4","4","2","5","5","2","5","5","5","3","5","5",""
"1626","13","2","3","1","3","2","1","2","2","4","5","3","3","4","2","2","4","4","4","4","4","4","3","1","2","1","Our cat only goes out into our garden and only during the 3 summer months."
"1627","5","2","3","3","1","2","2","3","1","5","3","5","3","4","5","5","4","1","1","1","3","5","3","1","2","3",""
"1628","5","2","3","1","3","2","3","3","4","4","1","3","4","3","3","2","1","1","1","1","1","4","4","1","2","2","My cat is neutered and since then his behavior has changed... an important element to take into account about cat behavior!"
"1629","5","2","1","1","2","1","2","3","1","3","1","4","3","4","5","4","2","4","3","1","3","3","3","1","2","1",""
"1630","5","2","3","3","4","1","2","4","1","5","1","5","5","5","5","5","2","1","3","1","4","5","3","1","2","3","lives in the city with a closed garden I saw him catch a bird once. otherwise he watches for pigeons but has no opportunity (too far) I can say that he would be very predatory but that he has few opportunities except for lizards. which I save when I can..."
"1631","13","2","3","3","4","3","3","3","1","2","1","4","3","3","4","2","1","2","2","1","2","1","2","1","2","4",""
"1632","13","2","3","4","3","3","1","3","5","3","1","3","4","3","2","1","2","2","3","1","4","4","4","1","2","1","He was born and lived at the animal protection society until he was 3 months old when we adopted him."
"1633","5","1","2","2","2","2","3","3","1","2","1","4","2","5","4","5","1","1","5","4","2","2","4","1","2","2",""
"1634","13","2","4","1","2","1","3","4","1","4","1","5","2","3","5","5","1","1","1","1","1","4","1","1","2","1",""
"1635","5","1","3","1","3","2","2","3","2","4","5","5","5","5","2","4","5","1","2","5","4","3","4","1","2","3","Don't purr, don't meow"
"1636","1","2","3","3","2","2","4","2","4","4","1","5","5","4","2","3","5","3","5","1","1","3","2","3","5","5",""
"1637","5","1","2","2","2","1","3","2","4","4","4","3","4","4","4","3","3","2","2","4","2","4","3","1","2","3",""
"1638","8","1","3","6","4","3","2","4","1","5","1","5","5","5","5","5","1","1","3","4","3","4","3","1","2","1","The exterior to which she has access is only a secure terrace"
"1639","13","2","3","2","2","1","2","4","3","4","3","5","4","5","5","3","1","1","3","2","3","4","3","1","2","1",""
"1640","13","2","3","1","2","1","3","4","1","2","3","5","5","5","5","4","2","1","3","5","3","3","5","1","2","2",""
"1641","13","1","3","2","2","1","1","3","1","1","1","5","5","5","2","2","4","4","5","4","5","1","2","1","2","2",""
"1642","13","2","1","1","4","1","2","4","1","4","2","4","4","4","4","4","1","4","2","2","4","4","4","1","2","5",""
"1643","5","2","3","4","2","1","3","4","1","1","1","5","5","5","3","4","1","3","5","3","5","5","1","1","2","1",""
"1644","5","2","4","3","1","1","3","4","1","4","2","5","3","3","5","5","1","5","5","4","4","4","4","1","2","2","Out of 3 cats, only one of them hunts and even for this one it remains extremely rare."
"1645","6","2","2","2","3","3","1","4","1","3","2","4","5","3","5","5","1","1","3","3","5","4","4","1","2","2","My cat goes outside under our supervision only"
"1646","12","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"1647","13","2","3","5","3","2","4","4","1","5","2","5","5","5","5","1","2","1","1","3","2","2","5","3","5","2","Pay attention to the movements of my mouth when I speak. And understand what I say."
"1648","5","1","4","6","2","1","2","4","1","3","3","5","3","4","5","4","3","1","1","1","3","3","3","1","1","1",""
"1649","2","1","2","2","2","3","1","2","1","1","1","4","5","5","2","4","1","4","4","1","1","1","3","1","1","1",""
