"id","breed","sex","age","numberOfCatsInHouse","houseType","zone","timeOutside","timeWithOwner","shy","calm","afraid","clever","vigilant","persevering","affectionate","friendly","lonely","brutal","dominant","aggressive","impulsive","predictable","distracted","greeneryInArea","birdCatcher","mammalCatcher","bonus"
"2980","13","2","3","2","4","3","4","2","2","3","2","4","4","4","5","5","4","4","5","4","3","4","3","3","2","4",""
"2985","13","1","2","2","4","3","4","2","4","5","2","4","3","2","4","4","2","1","2","1","3","2","4","3","2","2",""
"2989","13","1","4","2","4","3","1","4","3","4","4","5","4","2","4","5","2","2","4","5","5","4","4","3","2","1",""
"2993","13","1","4","3","4","2","4","3","4","4","3","4","5","3","5","3","4","1","1","1","2","3","3","3","1","1","She is not a hunter at all, while her mother and grandmother were excellent hunters and she stayed with them until she was over 6 months old. In summer she comes in very little, unlike in winter when she goes out very little, due to the outside temperature."
"2994","6","1","2","3","3","1","3","3","4","2","4","4","4","4","4","4","1","3","4","1","4","1","4","3","1","4",""
"2995","2","2","1","1","4","3","1","3","1","4","3","4","4","4","4","4","2","3","2","3","4","4","4","3","1","1",""
"2996","2","2","2","5","4","3","1","4","2","2","1","5","3","5","4","2","2","3","4","2","3","2","2","3","1","1",""
"2997","2","1","1","1","4","3","1","2","5","5","3","5","5","5","4","5","1","1","4","1","1","3","2","3","1","1",""
"2998","2","2","2","2","4","3","2","3","4","4","3","4","4","4","4","4","1","1","2","1","1","4","3","3","1","1","Indoor cat drowning his stuffed animals in his water bowl"
"2999","2","1","2","2","4","3","2","3","1","4","1","4","4","4","3","4","1","1","1","1","1","4","3","3","1","1",""
"3002","2","2","2","1","3","2","1","3","3","4","3","4","4","4","4","4","3","2","3","3","3","4","5","3","1","1","Purebred cat doesn't go out because the avenue is very busy. Afraid it will be stolen"
"3003","2","1","3","1","4","3","1","3","2","4","4","4","4","4","5","5","4","1","2","3","3","3","4","3","1","1",""
"3004","2","1","3","2","3","3","1","4","2","2","1","3","2","3","2","2","2","1","2","2","2","2","2","3","1","1",""
"3005","2","1","3","3","4","3","1","3","4","3","1","5","5","5","5","2","2","1","5","1","1","5","5","3","1","1","Breeding cat family type breeding"
"3006","2","1","4","2","3","3","2","3","4","4","4","5","3","3","5","4","1","1","1","4","2","5","5","3","1","2",""
"3007","2","1","3","1","4","3","3","4","1","3","2","5","2","4","5","5","1","1","1","1","3","5","4","3","1","2","Sterilized, only goes out in our 5000m? field under supervision."
"3008","2","2","2","1","3","2","3","3","3","4","3","4","4","4","4","4","1","1","1","1","1","1","1","3","1","1","He is very cuddly, even if we let him out he always comes back.
 He sleeps with us and is really a lap cat."
"3009","2","1","3","2","4","3","2","3","4","4","3","4","3","4","4","4","2","1","1","1","1","3","4","3","1","1",""
"3010","2","2","3","1","4","3","1","3","2","5","1","5","4","4","5","3","5","1","1","4","1","5","4","3","1","1",""
"3016","6","2","3","2","4","3","3","3","4","2","4","3","4","4","5","4","2","2","5","2","4","4","3","3","1","2","He loves to play and sleep on the children's bed, he gets along very well with my 2nd cat but wants to dominate"
"3017","13","1","3","2","4","3","3","3","1","4","2","5","5","5","5","2","2","2","3","3","3","4","3","3","1","1",""
"3026","5","1","1","6","3","2","1","3","1","1","1","4","3","4","4","3","1","5","3","3","4","2","4","3","1","1",""
"3027","11","1","1","1","3","3","1","4","4","2","3","5","5","5","5","4","2","1","3","3","2","2","4","3","1","1",""
"3029","11","2","2","6","3","1","1","4","4","5","5","5","5","4","5","4","2","2","4","2","2","2","1","3","1","1",""
"3032","2","1","3","1","4","3","1","3","3","5","4","5","5","5","5","4","1","1","1","4","3","5","3","3","1","1",""
"3033","2","2","3","2","4","3","1","4","1","5","2","4","4","4","3","3","3","2","4","3","2","4","1","3","1","1",""
"3036","2","2","4","2","2","1","2","4","4","5","2","2","4","4","5","5","4","1","1","1","3","5","4","3","1","1",""
"3037","2","1","3","2","2","1","2","4","1","2","1","4","4","4","4","4","1","1","5","1","2","5","5","3","1","1",""
"3038","13","1","3","6","3","2","1","3","4","3","1","4","4","3","2","3","4","3","4","3","2","4","3","3","1","1","British Longhair - why not look at indoor behaviors; playing alone or only if stimulated / Retrieves objects / Initiates play with other cats or humans.... Good job"
"3039","2","1","3","4","4","3","2","3","2","4","1","5","5","5","5","4","2","1","4","1","1","5","1","3","1","1","No free access to the outside of the enclosure, so no capture of animals"
"3040","2","2","1","1","2","1","1","4","1","3","1","5","3","5","5","5","2","1","1","1","1","4","2","3","1","1",""
"3041","2","1","3","3","4","3","1","4","4","4","4","5","5","5","5","5","1","4","5","2","4","5","3","3","1","1",""
"3042","13","2","4","2","3","2","3","3","2","4","2","5","5","5","5","3","3","1","3","3","3","5","2","3","1","2",""
"3043","5","2","3","3","4","3","1","4","4","5","2","5","5","5","5","4","1","1","2","1","3","5","5","3","1","1","This cat no longer goes out but was a very good hunter of small mammals."
"3045","2","2","2","1","2","2","1","4","2","5","5","4","3","4","5","3","1","1","3","1","2","3","5","3","1","1",""
"3047","2","2","1","1","4","2","3","4","2","4","2","3","3","3","2","4","4","1","1","1","2","4","2","3","1","2","He is quite independent, doesn't like to be picked up but is always very close to his owners. He also sleeps all night like us."
"3048","2","1","2","1","2","3","2","3","1","2","3","5","5","5","4","4","4","1","4","3","2","4","5","3","1","1","It certainly doesn't kill mammals, but not all insects that enter the apartment come out alive :)"
"3049","2","1","3","6","4","3","1","3","2","5","4","2","2","4","5","4","4","2","2","2","2","4","4","3","1","1",""
"3050","2","2","2","1","4","3","1","4","4","4","4","4","4","4","2","4","2","1","1","1","3","4","2","3","1","1",""
"3051","2","2","1","5","4","3","1","4","1","2","1","5","5","5","5","2","1","1","1","1","1","1","1","3","1","1",""
"3052","2","2","1","1","2","1","1","3","1","4","1","5","5","5","5","5","2","1","1","1","2","4","4","3","1","2",""
"3053","7","2","1","2","4","3","1","4","1","3","1","4","4","5","5","5","3","1","2","1","1","3","3","3","1","1","Living room cats. They don't go outside."
"3054","5","2","3","1","2","3","2","2","1","1","2","3","3","3","2","2","3","3","3","3","3","3","3","3","1","1",""
"3055","7","2","3","2","4","2","2","3","2","4","2","5","2","2","5","4","2","1","4","2","1","4","4","3","1","1","My cat can't hunt because he goes out on a leash"
"3056","7","2","3","2","2","2","1","4","4","3","2","4","5","5","5","3","4","1","1","1","4","2","1","3","1","4",""
"3058","2","2","3","6","4","3","1","4","1","4","1","5","4","3","5","5","2","1","2","1","1","3","3","3","1","1",""
"3059","2","2","2","1","2","2","2","3","2","4","3","4","4","4","4","4","2","1","1","1","1","3","3","3","1","1",""
"3060","2","1","1","3","4","3","1","3","1","4","2","5","5","5","5","4","2","1","3","1","2","4","2","3","1","1","My cat is 6 months old, it's winter, she hasn't been out alone yet, in the spring we'll start teaching her to go outside like we did with our two other cats"
"3062","7","2","3","1","3","3","1","3","4","5","3","5","3","2","5","3","2","1","3","4","3","5","4","3","1","1",""
"3063","7","1","3","3","4","3","1","3","1","4","3","4","4","4","4","4","2","1","1","1","1","1","1","3","1","1",""
"3064","2","2","3","1","3","2","3","3","1","5","1","5","4","4","4","4","4","1","1","1","1","4","4","3","1","1","Long hair maintenance difficult despite daily brushing - hair clumps-"
"3065","7","2","3","1","2","2","2","3","3","5","4","5","5","5","5","4","3","1","1","1","1","5","4","3","1","1",""
"3066","7","2","3","1","4","3","2","3","3","2","4","5","4","4","4","4","2","3","1","3","1","5","4","3","1","1",""
"3067","6","2","4","6","4","3","3","3","1","3","1","3","1","3","3","3","1","1","3","1","2","2","2","3","1","1","Only go out into the garden under supervision."
"3069","10","1","4","4","4","1","2","4","1","1","1","5","5","5","5","5","1","1","4","1","1","1","5","3","1","1",""
"3070","7","2","2","1","3","3","1","2","1","4","3","5","5","4","3","5","4","1","2","3","2","2","2","3","1","1",""
"3071","6","2","3","1","2","1","3","4","2","5","1","5","4","5","5","4","4","1","1","1","1","4","5","3","1","1","Cat going out in harness and lead"
"3072","7","2","2","1","4","1","3","3","4","4","3","4","4","4","5","4","3","2","3","3","2","4","3","3","1","1",""
"3073","2","1","3","1","3","1","1","3","2","1","3","4","4","4","4","4","4","1","1","1","1","3","3","3","1","1",""
"3074","7","1","3","1","4","3","1","3","3","3","1","3","3","1","3","3","3","1","1","1","1","3","3","3","1","1",""
"3075","7","2","3","1","4","3","4","3","2","2","1","5","4","4","4","4","3","1","3","4","2","3","2","3","1","5",""
"3076","5","2","1","5","3","2","1","3","2","1","1","4","2","4","5","4","4","3","3","2","2","2","2","3","1","1",""
"3077","2","2","1","1","1","1","1","4","3","2","3","4","5","4","4","4","1","1","2","3","3","3","5","3","1","1",""
"3078","5","2","3","1","4","3","3","4","1","2","4","4","4","4","5","4","5","1","5","5","5","5","1","3","1","2",""
"3080","1","1","1","2","4","3","2","3","2","2","2","5","4","4","4","3","3","2","4","2","3","3","2","3","1","1",""
"3081","7","2","3","5","4","3","1","3","2","2","2","2","2","2","3","3","3","1","1","3","1","1","3","3","1","1",""
"3082","6","2","2","3","4","3","1","3","4","2","1","5","4","5","4","4","1","4","3","2","3","4","2","3","1","1","The last 2 questions are useless if a cat does not go out. However, from the window he cackles at a bird or a lizard. It is instinctive he has not hunted"
"3083","6","1","3","3","4","3","1","3","4","5","3","4","4","2","4","4","2","1","1","3","1","4","2","3","1","1","She doesn't go out 0 but the windows are televisions: a bird in the garden, a lizard on the terrace and she sings"
"3084","6","1","1","3","4","3","1","4","1","5","1","4","4","5","3","4","1","3","1","1","5","1","5","3","1","1","This is a 12 week old kitten. Unlike her parents, she has no interest in birds and other things that pass outside at eye level. For the moment she is chasing champagne corks, roselan, balls of paper and anything that passes under her paws."
"3086","1","2","2","1","3","1","1","3","4","2","3","4","3","4","4","3","1","2","4","3","4","4","4","3","1","1","He doesn't go out"
"3087","2","1","3","4","3","3","1","4","1","3","2","4","4","4","4","3","4","1","4","3","2","4","2","3","1","1",""
"3088","6","2","3","2","4","3","2","3","3","4","3","4","3","5","5","2","1","1","1","1","1","3","1","3","1","1",""
"3089","1","1","3","2","4","2","2","2","2","4","2","4","4","3","4","4","2","1","2","2","2","4","3","3","1","1","Gluttonous and unable to regulate her appetite and diet alone"
"3091","1","2","2","2","3","3","2","4","2","2","1","5","5","5","3","4","2","3","4","2","3","2","4","3","1","1","My cat goes out on a leash and in his large outdoor hideout"
"3093","13","1","3","4","4","3","1","3","1","2","1","5","4","4","5","5","1","2","3","3","4","4","3","3","1","1","Our Cornish Rex kitten is not allowed to go outside... otherwise she would be an excellent hunter."
"3094","1","1","2","5","4","3","1","3","2","3","3","5","5","5","4","3","3","2","4","4","3","4","4","3","1","1","Very talkative,"
"3095","1","2","3","3","3","3","1","3","3","2","3","4","2","4","4","3","1","3","1","1","4","1","4","3","1","1",""
"3096","2","1","3","4","3","2","2","4","2","5","2","3","2","2","5","5","2","1","2","1","2","5","1","3","1","1","She sucks at hunting, 0 predatory spirit. Her only goal: to get cuddles.
 Her daughter has more of a predatory spirit (lizards, grasshoppers)"
"3097","2","1","2","4","3","2","3","3","3","3","2","4","4","4","5","4","2","2","4","3","3","4","3","3","1","1","Passion for lizards and grasshoppers"
"3098","6","1","3","1","3","2","1","3","1","4","1","5","5","4","5","5","2","1","3","3","3","4","4","3","1","1",""
"3099","1","1","3","2","4","3","1","3","1","1","4","5","5","5","5","4","1","4","3","4","4","2","4","3","1","1",""
"3102","7","1","1","1","4","2","2","4","5","2","5","4","4","4","5","1","1","1","1","1","3","5","4","3","1","1",""
"3103","6","2","2","1","3","1","1","3","3","3","2","3","3","3","2","3","2","1","1","1","1","1","2","3","1","1","A house cat who would love to go to the garden but it's impossible"
"3104","6","2","3","6","4","3","4","3","1","4","2","5","4","5","5","5","1","1","1","1","4","5","4","3","1","1","Shares his life between the house and a secure 600 m2 garden with 5 other cats + 1 dog. No free outings in the countryside, no intrusions by other neighborhood cats into the secure garden."
"3105","6","2","4","1","2","1","2","3","1","5","1","4","4","4","5","5","1","1","1","1","1","4","4","3","1","1","He plays with a fake mouse and brings it to me to play"
"3106","6","2","2","5","4","3","1","4","1","3","1","4","4","4","4","4","1","1","2","1","1","3","2","3","1","1","He only goes out in a harness, we are always with them in this kind of case."
"3108","7","2","1","1","4","3","2","3","4","4","3","4","4","4","4","2","4","1","1","3","2","4","4","3","1","1",""
"3109","7","2","3","1","4","3","2","3","2","5","3","5","3","3","5","4","3","1","1","1","1","1","5","3","1","1",""
"3110","2","2","1","1","3","2","3","4","1","4","1","4","4","4","4","3","3","1","4","3","3","4","3","3","1","1","Tried to hunt but caught nothing except grasshopper and fly"
"3113","7","2","2","1","3","1","2","2","4","5","3","3","2","2","4","4","5","1","1","3","1","4","4","3","1","1",""
"3114","7","1","3","2","4","3","1","3","3","5","3","4","4","4","4","3","3","2","4","3","3","4","2","3","1","1","I have two PER cats. I answered for one of the two."
"3115","6","2","3","3","4","3","1","4","3","4","1","5","5","5","4","1","3","5","5","4","4","4","2","3","1","1",""
"3116","6","1","1","3","4","3","1","4","1","2","1","5","5","5","5","5","3","1","1","1","2","5","4","3","1","1",""
"3117","6","2","1","4","4","3","2","4","1","2","1","5","5","5","5","4","1","2","2","1","4","4","4","3","1","2","Very affectionate"
"3118","6","2","3","2","4","1","2","4","3","4","1","4","3","3","3","4","3","1","3","1","3","3","2","3","1","2",""
"3119","2","1","2","1","4","3","1","3","1","4","1","5","4","5","5","5","2","1","1","1","1","3","3","3","1","1","My cat has not been taken out of the house for her safety. Too scared of seeing her get crushed or poisoned...
 Good luck to you"
"3120","6","2","3","3","4","2","3","3","1","4","1","3","4","4","4","4","1","3","3","4","4","3","4","3","1","1",""
"3121","2","2","3","3","4","3","1","3","2","2","1","4","4","4","5","4","4","4","4","3","3","4","3","3","1","1",""
"3122","7","1","2","2","4","3","1","4","4","5","3","4","4","5","2","2","5","2","4","3","2","4","2","3","1","1",""
"3124","7","1","4","1","4","2","1","3","1","5","1","3","4","4","3","2","4","1","2","5","4","3","4","3","1","1",""
"3125","1","1","3","2","4","3","1","2","1","5","3","5","2","5","4","5","2","4","2","1","1","2","5","3","1","1",""
"3127","7","2","3","5","4","2","2","3","3","5","2","5","3","3","5","3","3","2","3","2","3","5","3","3","1","1","The PER is naturally calm, placid and mine does not hunt"
"3128","9","1","1","4","4","3","1","4","1","3","1","5","5","5","5","5","1","4","1","1","3","4","3","3","1","1",""
"3129","7","1","3","5","4","2","3","3","3","5","3","5","3","3","5","3","3","2","3","2","2","3","2","3","1","1","Idylle my F PER likes to go into the garden on sunny days but doesn't hunt. Otherwise she likes the bed and sofas"
"3130","7","1","2","2","3","3","1","3","4","3","3","3","4","4","3","2","3","1","2","3","1","2","3","3","1","1",""
"3131","2","2","3","1","4","2","2","3","3","4","3","4","3","3","5","5","4","1","1","3","3","4","4","3","1","1",""
"3132","6","1","3","2","4","1","3","3","2","4","2","5","3","4","5","4","2","1","4","3","3","3","3","3","1","1",""
"3133","6","2","3","2","4","1","3","3","2","4","2","5","4","4","5","4","2","1","3","2","3","3","3","3","1","1",""
"3135","2","2","3","2","3","1","1","4","2","5","2","5","3","3","5","4","1","2","3","2","3","4","3","3","1","1",""
"3136","7","1","3","1","4","3","2","3","1","2","1","4","5","5","4","3","3","4","5","5","2","2","4","3","1","1","She doesn't want people to touch certain things that belong to her. For example, she doesn't want people to touch her grass plant."
"3138","6","1","2","4","3","2","1","3","4","3","2","5","5","4","4","2","3","1","1","1","1","2","1","3","1","1",""
"3139","6","2","3","6","4","2","2","3","1","2","1","3","3","3","3","3","3","1","1","1","1","3","3","3","1","1",""
"3140","7","1","3","1","4","3","1","4","4","2","5","5","5","5","5","1","4","1","1","1","1","3","4","3","1","1","My cat PER was born blind but is doing very well"
"3141","6","1","1","3","4","3","1","4","2","2","1","2","2","2","2","1","2","1","2","1","2","2","2","3","1","1",""
"3143","1","2","1","1","3","3","1","3","2","4","3","5","5","3","5","5","3","1","2","3","1","3","5","3","1","1",""
"3144","1","1","1","5","3","2","1","3","2","2","1","5","5","5","5","4","2","3","5","4","5","2","3","3","1","1",""
"0","1","1","1","3","2","3","1","4","1","2","1","5","5","4","5","3","2","3","2","3","2","4","4","3","1","1",""
"0","1","2","3","1","3","1","2","4","1","1","1","5","5","5","1","2","1","2","3","1","2","4","4","3","1","1",""
"0","1","2","2","2","2","1","3","3","2","5","5","4","2","4","5","4","4","2","1","4","4","3","2","3","1","2",""
"0","1","2","3","2","2","3","2","3","3","4","1","4","4","5","4","4","1","3","1","2","2","4","4","2","1","1",""
"0","1","2","2","4","4","1","1","3","1","3","1","4","4","5","5","3","3","2","5","4","4","3","3","2","1","1",""
"0","1","1","3","1","3","3","2","3","4","1","1","5","5","5","3","3","1","1","3","3","4","3","1","1","1","1",""
"0","1","1","2","1","4","3","2","4","4","3","1","4","3","5","5","4","2","1","4","3","4","4","4","2","1","1",""
"0","1","2","1","2","2","3","2","2","4","1","1","4","5","4","4","1","2","2","3","1","4","4","3","2","1","1",""
"0","1","1","2","1","2","1","3","3","1","4","4","5","2","4","5","1","4","2","3","3","1","3","3","1","1","1",""
"0","1","2","3","1","2","1","3","4","2","4","5","5","5","3","5","4","1","1","3","1","3","3","3","1","1","1",""
"0","1","2","3","1","4","2","1","3","1","2","1","4","5","4","5","4","1","1","1","3","2","4","4","3","1","1",""
"0","1","1","2","2","2","3","4","3","2","3","3","5","5","4","3","3","2","3","3","1","3","4","2","1","1","1",""
"0","1","1","3","1","4","3","2","3","1","4","5","5","5","3","4","2","3","1","4","2","1","2","2","1","1","1",""
"0","1","2","2","2","3","1","2","3","4","3","2","5","4","3","4","1","1","2","1","1","1","4","2","1","1","1",""
"0","1","2","3","2","4","2","2","3","1","1","1","5","4","5","5","4","2","2","1","1","1","4","2","3","1","1",""
"0","1","1","2","3","3","3","1","3","2","1","3","5","4","5","5","4","4","3","4","4","1","3","4","2","1","1",""
"0","1","2","3","1","3","1","2","4","1","2","1","5","5","5","1","1","3","1","5","1","2","3","4","2","1","1",""
"0","1","1","2","2","4","3","1","3","4","1","3","4","4","4","3","3","3","1","2","2","2","4","3","3","1","1",""
"0","1","2","2","1","4","3","4","3","1","4","1","4","4","5","5","3","1","2","5","3","1","2","3","1","1","1",""
"0","1","2","2","1","3","3","1","3","1","4","1","4","5","2","2","4","1","2","4","1","4","4","1","2","1","1",""
"0","1","2","1","2","1","2","1","4","1","1","2","2","4","3","5","4","1","3","5","5","4","4","3","2","1","1",""
"0","1","2","1","1","2","1","2","3","1","5","1","5","4","4","1","3","4","2","1","1","5","2","3","1","1","1",""
"0","1","2","2","1","4","1","1","3","2","4","5","4","3","4","5","2","2","4","2","3","3","4","3","3","1","1",""
"0","1","2","3","1","2","2","1","3","1","3","2","5","3","3","4","5","2","2","1","4","4","4","3","3","1","1",""
"0","1","2","2","6","2","1","1","3","1","1","2","4","5","5","3","5","3","3","5","5","1","2","3","1","1","1",""
"0","1","2","1","1","3","3","3","3","1","4","1","2","4","5","5","4","4","1","3","1","4","1","5","2","1","5",""
"0","1","2","1","1","2","1","2","3","4","2","1","5","3","4","5","5","3","1","4","1","4","3","3","3","1","1",""
"0","1","1","3","1","4","1","2","2","5","2","5","5","4","4","5","5","1","5","4","1","4","3","4","1","1","3",""
"0","1","1","2","2","4","2","2","3","4","2","1","3","5","3","4","4","1","3","2","4","2","4","5","2","1","1",""
"0","1","1","2","1","4","1","2","3","1","2","2","5","3","5","5","5","2","4","4","4","4","2","1","1","1","3",""
"0","2","1","3","1","3","3","1","3","3","4","5","5","3","5","5","4","4","2","2","3","3","3","3","2","2","1",""
"0","2","2","3","1","3","3","2","4","1","5","3","3","4","4","5","5","2","1","1","1","3","2","3","3","2","1",""
"0","2","2","3","2","4","3","2","4","4","3","2","5","5","5","5","5","1","1","3","1","2","3","2","1","1","1",""
"0","2","2","1","2","3","3","2","3","2","2","1","4","4","3","4","5","5","1","1","2","1","4","3","2","1","4",""
"0","2","1","1","2","4","3","1","3","2","4","4","4","5","4","4","4","2","3","4","1","3","1","3","2","1","2",""
"0","2","2","3","1","3","2","1","3","4","2","1","3","5","5","5","3","3","1","3","2","1","2","3","3","2","1",""
"0","2","1","3","1","2","2","1","2","2","5","5","5","2","4","4","4","3","4","1","1","1","4","4","2","1","4",""
"0","2","2","1","1","4","2","2","4","1","2","2","4","5","5","5","5","3","3","4","2","1","4","3","2","1","1",""
"0","2","2","3","6","2","3","1","3","1","4","4","4","3","3","5","1","1","1","1","2","3","4","5","1","1","1",""
"0","2","1","2","2","3","1","3","3","2","3","1","4","3","3","5","2","1","1","1","1","2","1","5","2","1","1",""
"0","2","2","1","2","4","3","1","3","4","4","1","5","5","4","4","5","1","3","3","3","3","3","3","2","1","2",""
"0","2","1","3","1","3","1","2","4","1","4","3","5","4","4","5","5","1","4","1","1","2","4","3","3","3","1",""
"0","2","2","3","3","4","3","1","3","3","5","2","3","3","5","5","5","2","3","2","1","1","3","4","2","1","1",""
"0","2","1","3","2","4","2","3","3","4","3","3","4","3","3","5","5","2","1","1","4","3","4","4","3","1","2",""
"0","2","1","3","1","4","2","2","3","1","4","1","4","4","4","5","3","5","3","1","3","1","2","4","1","1","3",""
"0","2","1","4","1","2","1","1","4","1","5","3","5","4","4","4","5","1","1","1","1","1","5","3","1","1","1",""
"0","2","2","2","2","3","2","1","2","1","1","4","5","3","5","5","5","4","1","1","4","2","5","3","2","1","1",""
"0","2","2","2","1","4","2","1","3","1","1","3","5","4","5","3","3","2","1","2","1","2","4","2","3","1","1",""
"0","2","1","2","1","4","1","2","3","2","4","2","4","5","5","5","5","3","1","1","1","1","4","2","1","1","1",""
"0","2","2","1","1","2","1","3","2","3","4","3","5","4","4","5","4","1","2","1","1","3","3","4","3","1","1",""
"0","2","2","2","1","4","2","1","2","3","3","1","4","2","3","4","2","3","5","3","1","2","5","3","3","2","1",""
"0","2","2","1","2","3","3","2","4","2","4","1","3","2","4","5","4","3","2","1","4","3","3","1","3","1","1",""
"0","2","1","3","1","4","1","1","4","2","5","2","5","3","5","5","5","2","1","1","2","4","1","3","2","1","1",""
"0","2","2","1","2","3","1","2","3","1","4","3","3","5","4","5","4","1","1","4","4","1","4","3","2","4","1",""
"0","2","2","3","3","4","2","4","4","4","2","2","5","3","3","4","4","2","4","1","4","1","4","5","1","1","2",""
"0","2","1","1","2","3","3","1","4","5","4","2","3","5","4","5","4","4","3","4","4","1","1","3","1","1","1",""
"0","2","2","3","1","4","2","3","4","2","4","2","4","3","5","4","5","5","1","2","2","2","4","4","1","1","1",""
"0","2","1","3","1","4","1","2","4","5","4","4","4","4","4","5","4","2","5","5","3","1","4","3","2","1","1",""
"0","2","1","1","1","3","1","1","3","1","2","3","5","4","4","5","4","1","1","2","3","1","5","3","2","1","1",""
"0","2","2","4","2","3","3","1","3","4","4","3","5","5","4","4","1","1","1","4","2","1","4","4","1","1","1",""
"0","2","2","3","2","1","1","2","3","2","4","1","4","5","4","2","3","2","3","4","2","1","2","3","3","2","1",""
"0","2","1","3","1","4","1","1","4","3","4","2","3","4","4","4","4","1","1","1","3","4","2","2","3","1","1",""
"0","2","2","3","2","4","2","3","3","2","4","4","5","4","5","4","4","3","3","4","2","1","1","5","3","1","1",""
"0","2","1","3","3","2","1","1","3","2","3","1","3","4","4","5","4","4","1","5","3","3","4","4","2","1","1",""
"0","2","2","3","2","3","2","1","2","4","3","3","5","5","3","5","5","2","2","1","3","2","4","2","2","1","1",""
"0","2","1","2","3","4","2","3","3","1","4","1","4","2","2","5","5","1","1","2","2","2","2","3","3","1","1",""
"0","2","1","3","4","3","2","1","3","4","4","2","4","2","4","5","4","2","2","1","2","2","2","3","2","1","2",""
"0","2","1","1","1","4","2","3","4","1","2","2","4","5","3","4","4","3","1","4","4","1","3","4","3","1","1",""
"0","2","1","1","3","1","3","1","3","1","4","3","5","3","5","3","4","1","2","3","4","1","5","3","3","1","1",""
"0","2","2","1","1","4","3","1","4","4","4","1","4","2","3","4","5","2","1","4","1","1","3","2","2","2","1",""
"0","2","1","2","1","2","1","2","4","1","5","2","5","5","5","4","3","3","2","2","1","2","2","3","2","1","5",""
"0","2","2","3","1","4","2","1","2","1","4","1","5","2","5","5","4","2","1","2","2","1","5","3","3","1","1",""
"0","2","2","2","1","1","1","2","3","1","4","1","5","5","5","4","2","2","1","2","4","1","3","4","3","1","1",""
"0","2","2","3","1","2","1","1","3","2","5","5","4","5","4","5","5","1","4","1","1","5","5","3","2","1","1",""
"0","2","1","1","1","4","1","3","4","2","4","3","4","5","4","5","4","1","1","4","1","1","4","4","2","1","2",""
"0","2","1","1","1","3","2","1","3","4","4","2","5","4","5","4","4","2","1","1","1","1","5","3","2","1","1",""
"0","2","1","3","2","2","1","1","3","4","4","2","4","5","4","5","5","1","1","4","2","1","3","5","2","1","2",""
"0","2","1","3","1","4","1","4","3","4","4","2","4","5","5","4","5","1","1","5","3","5","4","3","2","1","2",""
"0","2","2","2","2","2","2","2","3","3","4","2","5","4","4","5","4","4","1","5","3","3","4","5","2","1","1",""
"0","2","1","3","3","1","1","1","4","2","2","3","5","5","5","5","3","3","2","1","2","1","5","3","1","2","1",""
"0","2","2","2","1","2","1","2","4","1","5","2","5","5","5","5","2","4","4","3","2","2","3","5","2","4","2",""
"0","2","2","1","1","3","3","1","4","5","2","2","5","5","3","3","3","2","1","1","2","3","5","4","3","1","1",""
"0","2","2","2","1","4","3","1","3","1","3","1","5","1","4","2","5","5","1","4","1","3","4","3","2","1","2",""
"0","2","2","1","1","3","3","2","4","1","2","2","2","2","4","4","4","4","1","2","3","1","4","2","3","1","1",""
"0","2","1","2","1","3","2","2","4","2","3","1","3","4","2","5","1","2","2","2","2","3","4","3","2","1","1",""
"0","2","1","1","2","2","3","3","3","4","5","3","4","5","4","5","2","4","1","4","4","4","1","1","2","1","2",""
"0","2","1","3","1","4","3","1","4","4","3","2","3","3","4","3","4","3","2","1","1","3","4","1","1","1","1",""
"0","2","2","4","2","2","2","3","3","2","4","1","4","3","4","5","4","1","1","1","5","2","3","3","1","1","1",""
"0","2","2","3","1","4","3","3","3","1","3","3","5","4","3","5","2","1","2","1","2","1","4","1","3","1","1",""
"0","2","1","3","3","3","3","1","4","2","3","3","4","4","1","4","5","2","3","5","2","1","5","5","1","1","2",""
"0","2","2","2","1","3","1","2","4","1","2","1","4","4","4","2","3","4","1","4","1","1","3","3","1","1","1",""
"0","2","2","1","3","3","1","1","3","1","5","1","3","4","3","5","4","2","1","1","2","3","4","1","1","1","1",""
"0","2","1","1","1","1","2","1","2","4","4","4","4","4","5","4","2","2","1","3","4","1","4","3","2","2","1",""
"0","2","1","3","1","3","3","1","3","1","2","2","5","2","4","5","4","2","1","2","3","2","5","3","2","2","1",""
"0","2","1","1","3","3","3","1","4","1","4","4","3","4","4","5","5","3","1","5","1","3","2","2","2","1","1",""
"0","2","2","3","1","4","3","1","3","1","4","1","5","5","5","4","2","2","1","2","1","2","4","5","2","1","1",""
"0","2","1","1","2","2","2","1","3","1","4","4","5","4","4","5","4","4","1","1","3","1","3","1","3","1","1",""
"0","2","2","2","2","2","1","1","3","2","4","5","4","4","5","4","3","3","4","1","1","3","3","4","1","1","1",""
"0","2","2","3","3","2","3","1","3","2","2","3","4","3","5","5","5","4","3","1","4","3","3","2","1","1","1",""
"0","2","2","3","2","3","1","1","3","3","5","1","4","4","3","2","5","1","3","3","3","4","2","1","3","1","1",""
"0","2","1","3","1","3","3","1","4","1","5","3","5","1","4","3","5","2","1","5","1","4","4","3","2","1","1",""
"0","2","1","3","1","4","3","2","3","1","4","3","4","2","5","2","4","1","1","4","1","1","4","3","1","1","1",""
"0","2","2","1","1","3","3","2","4","2","4","3","5","4","3","4","5","4","1","1","2","2","2","4","2","1","1",""
"0","2","2","4","1","2","2","2","3","1","3","3","4","4","3","4","5","1","1","4","4","3","4","5","1","1","5",""
